phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.550482988357544,7.885813421654444e-5,12681.0,OPTIMAL,7.885813421654444e-5,2. ssit,37,e 000100 05,e,5,100,12681.0
