phase 1 time,phase 1 gap,phase 1 obj,phase 2 time,phase 2 gap,phase 2 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
150.09364700317383,0.00021963979074318118,100164.0,0.003155946731567383,0.00021963979074318118,100164.0,OPTIMAL,0.00021963979074318118,2. ssit,50,e 000900 60,e,60,900,100164.0
