phase 1 time,phase 1 gap,phase 1 obj,phase 2 time,phase 2 gap,phase 2 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
150.08557796478271,0.00010636034886194426,18804.0,0.03507113456726074,0.00010636034886194426,18804.0,OPTIMAL,0.00010636034886194426,2. ssit,14,c 001600 20,c,20,1600,18804.0
