phase 1 time,phase 1 gap,phase 1 obj,phase 2 time,phase 2 gap,phase 2 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
150.00519609451294,0.00015693659761456373,12744.0,0.008804798126220703,0.00015693659761456373,12744.0,OPTIMAL,0.00015693659761456373,2. ssit,23,d 000200 05,d,5,200,12744.0
