phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
3605.1610000133514,0.00024376072950261894,97846.0,TIME_LIMIT,0.00024376072950261894,normal cplex,29,d 001600 20,d,20,1600,97846.0
