phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.3346669673919678,0.0,2339.0,OPTIMAL,0.0,normal cplex,b 000200 20,b,20,200,2339.0
