phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
69.07080316543579,9.999957056182064e-5,18802.999999999996,OPTIMAL,9.999957056182064e-5,normal cplex,14,c 001600 20,c,20,1600,18802.999999999996
