phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
0.10283589363098145,0.0,1166.0,OPTIMAL,0.0,normal cplex,b 000100 20,b,20,100,1166.0
