phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
3601.9248270988464,0.0010344237166382611,54888.0,TIME_LIMIT,0.0010344237166382611,normal cplex,32,d 000900 30,d,30,900,54888.0
