phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
3600.164932012558,0.00011664528169835531,17146.0,TIME_LIMIT,0.00011664528169835531,1. normal cplex,18,c 001600 40,c,40,1600,17146.0
