phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
2243.151036977768,6.989166791473216e-5,100155.0,OPTIMAL,6.989166791473216e-5,1. normal cplex,50,e 000900 60,e,60,900,100155.0
