phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
255.06991004943848,0.0,9982.0,OPTIMAL,0.0,1. normal cplex,17,c 000900 30,c,30,900,9982.0
