phase 1 time,phase 1 gap,phase 1 obj,termination,lowest_gap,method,problem_id,problem_name,problem_dataset,problem_num_agents,problem_num_jobs,objective
654.6280109882355,9.613481494048124e-5,176835.0,OPTIMAL,9.613481494048124e-5,1. normal cplex,51,e 001600 80,e,80,1600,176835.0
